ÑµÁ·Éè±¸: cuda (NVIDIA GeForce RTX 5070 Ti), PyTorch=2.13.0+cu132, CUDA=13.2
iter= 1150 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.261 ep100=+1388.02 policy=-0.002 value=186.040 est=0.064 kl=0.0064 mean_max=0.99 mean_sat=0.1% t=1189.0s eta=9.71h
iter= 1160 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.066 ep100=+1490.14 policy=-0.001 value=151.068 est=0.065 kl=0.0071 mean_max=0.99 mean_sat=0.5% t=1199.3s eta=9.71h
iter= 1170 phase=1 theta=  0.0deg p_attach=1.000 reward=+2.858 ep100=+1454.73 policy=+0.001 value=125.640 est=0.061 kl=0.0084 mean_max=0.99 mean_sat=0.1% t=1209.5s eta=9.71h
iter= 1180 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.343 ep100=+1205.30 policy=-0.002 value=127.482 est=0.062 kl=0.0080 mean_max=0.99 mean_sat=0.1% t=1219.7s eta=9.70h
iter= 1190 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.167 ep100=+1326.70 policy=-0.004 value=192.950 est=0.068 kl=0.0064 mean_max=0.99 mean_sat=0.5% t=1229.8s eta=9.70h
iter= 1200 phase=2 theta=  0.0deg p_attach=1.000 reward=+4.057 ep100=+1432.75 policy=+0.011 value=249.475 est=0.107 kl=0.0046 mean_max=0.99 mean_sat=0.1% t=1240.0s eta=9.69h
iter= 1210 phase=2 theta=  0.0deg p_attach=1.000 reward=+4.040 ep100=+1295.59 policy=-0.004 value=173.631 est=0.065 kl=0.0045 mean_max=0.99 mean_sat=0.4% t=1250.3s eta=9.69h
iter= 1220 phase=2 theta=  0.1deg p_attach=1.000 reward=+3.666 ep100=+1435.09 policy=+0.007 value=226.451 est=0.057 kl=0.0046 mean_max=0.99 mean_sat=0.0% t=1260.5s eta=9.69h
iter= 1230 phase=2 theta=  0.1deg p_attach=1.000 reward=+3.786 ep100=+1748.22 policy=-0.007 value=168.379 est=0.059 kl=0.0068 mean_max=0.99 mean_sat=0.0% t=1270.6s eta=9.68h
iter= 1240 phase=2 theta=  0.2deg p_attach=1.000 reward=+3.666 ep100=+1615.68 policy=-0.002 value=184.821 est=0.054 kl=0.0023 mean_max=0.99 mean_sat=0.0% t=1280.9s eta=9.68h
iter= 1250 phase=2 theta=  0.2deg p_attach=1.000 reward=+4.561 ep100=+1596.32 policy=-0.001 value=156.998 est=0.046 kl=0.0072 mean_max=0.99 mean_sat=0.0% t=1291.0s eta=9.67h
